,,,,,,,,,,,,,,,,SATELLITE RIGHTS,,,,,,,,,,,,,,,,,,,,,,,,INTERNET RIGHTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Satellite TV,,,,,,Satellite TV History,,,,,,DTH VOD,,,,,,Terrestrial TV,,,,,,SVOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TVOD,,,,,,AVOD,,,,,,,,,,,
Production No,Title,Cast,Directors,Language,Production House,Theatrical Release Date,YT Trailer Link,Censor,Nature of Right,Joint Exploitation Rights,Revenue Share,Joint Buy Back date,Holdbacks,Remarks,Actionables,Platform/License,Category,Start Date,End Date,Territory,Nature Of Rights,Platform/License,Category, Start Date, End Date,Territory, Nature Of Rights,Platform/License,Category, Start Date, End Date,Territory,Nature of Rights,Platform/License,Category,Start Date,End Date,Territory,Nature of Rights,Platform - Viacom 18,Category,Start Date,End Date,Territory,Nature of Rights,Platform - Prime Videos,Category,Start Date,End Date,Territory,Nature of Rights,Platform - Hotstar,Category,Start Date,End Date,Territory,Nature of Rights,Platform - Hoichoi,Category,Start Date,End Date,Territory,Nature of Rights,Platform - Hungama,Category,Start Date,End Date,Territory,Nature of Rights,Platform/License,Category,Start Date,End Date, Territory,Nature Of Rights,Platform/License,Category,Start Date,End Date, Territory,Nature Of Rights,Platform - Youtube,Category,Start Date,End Date,Territory,Nature Of Rights
148,Ekannoborti,"Alokananda Roy, Aparajita Adhya, Sauraseni Maitra",Mainak Bhaumik,Bengali,SVF,19-Nov-21,https://www.youtube.com/watch?v=P61w1qJG21M ,U,Exclusive,,,,"on FVOD, AVOD",,,VIACOM,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Yes,N/A,1-Apr-23,31-Mar-29,World,Shared-Exclusive,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,14-Jan-22,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Prime Channel,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
145,Kakababu'r Protyaborton,"Prosenjit Chatterjee, Aryann Bhowmick",Srijit Mukherji,Bengali,SVF,4-Feb-22,https://www.youtube.com/watch?v=1Pj-bwtO2-4 ,U,Exclusive,,,,,,,STAR,Star BB,25-Mar-22,24-Mar-27,World,Exclusive,N/A,N/A,N/A,N/A,N/A,N/A,Star,"BB
(DTH Addendum)",25-Mar-22,24-Mar-24,World,Exclusive,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,27-May-22,26-May-27,World,Non-Exclusive,Yes,N/A,8-Apr-22,7-Apr-27,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
145,Kakababu'r Protyaborton (Hindi),"Prosenjit Chatterjee, Aryann Bhowmick",Srijit Mukherji,Hindi,SVF,4-Feb-22,https://www.youtube.com/watch?v=yKJCUwOnMnY ,U,Exclusive,,,,,,,Open,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
154,The Eken,"Anirban Chakraborty, Payel Sarkar, Somak Ghosh, Suhotro Mukhopadhyay",Joydeep Mukherjee,Bengali,SVF,14-Apr-22,https://www.youtube.com/watch?v=6_J-w4vH-88,U,Exclusive,,,,,,,STAR,Star BB,15-Sep-22,14-Sep-29,World,Exclusive,N/A,N/A,N/A,N/A,N/A,N/A,Star,"BB
(DTH Addendum)",25-Mar-23,24-Mar-24,World,Exclusive,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,15-Sep-22,14-Sep-29,World,Non-Exclusive,Yes,N/A,3-Jun-22,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
149,X = Prem,"Anindya Sengupta, Shruti Das, Arjun Chakrabarty",Srijit Mukherji,Bengali,SVF,3-Jun-22,https://www.youtube.com/watch?v=QF7hmdXgnDM,V/UA,Exclusive,,,,"on FVOD, AVOD",,,VIACOM,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Yes,N/A,1-Apr-23,31-Mar-29,World,Shared-Exclusive,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,15-Jul-22,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Prime Channel,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
155,Kuler Achaar,"Madhumita Chakraborty, Vikram Chatterjee, Indrani Haldar",Sudeep Das,Bengali,SVF,15-Jul-22,https://www.youtube.com/watch?v=eOzgWc5Yx18,U,Exclusive,,,,,,,STAR,Star BB,15-Sep-22,14-Sep-29,World,Exclusive,N/A,N/A,N/A,N/A,N/A,N/A,Star,"BB
(DTH Addendum)",25-Mar-23,24-Mar-24,World,Exclusive,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,15-Sep-22,14-Sep-29,World,Non-Exclusive,Yes,N/A,9-Sep-22,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
156,Byomkesh Hatyamancha,"Abir Chatterjee, Suhotro Mukhopadhyay, Sohini Sarkar, Paoli Dam",Arindam Sil,Bengali,"SVF , Camellia ",11-Aug-22,https://www.youtube.com/watch?v=6XcoRH8aa4E&t=25s,UA,Jointly Owned,SVF,50-50,11-Aug-27,,,,STAR,N/A,26-Dec-23,25-Dec-33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,14-Oct-22,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
152,Karnasubarner Guptodhan,"Abir Chatterjee, Arjun Chakraborty, Isha Saha",Dhrubo Banerjee,Bengali,SVF,30-Sep-22,https://www.youtube.com/watch?v=po8pDIsA7rs,U,Exclusive,,,,,,,STAR,Star BB,15-Apr-23,Perpetual,World,Exclusive,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,15-Apr-23,14-Apr-30,World,Non-Exclusive,Yes,N/A,16-Dec-22,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
150,Ballavpurer Roopkotha,"Satyam Bhattacharya, Surangana Banerjee",Anirban Bhattacharya,Bengali,SVF,21-Oct-22,https://www.youtube.com/watch?v=NER2p1UmdAY,U,Exclusive,,,,,,,STAR,Star BB,30-Apr-23,Perpetual,World,Exclusive,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,30-Apr-23,29-Apr-30,World,Non-Exclusive,Yes,N/A,12-Jan-23,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
135,Khela Jawkhon,"Mimi Chakraborty, Arjun Chakraborty, Susmita Chatterjee",Arindam Sil,Bengali,"SVF, Camellia ,  Rajpratim",2-Dec-22,https://www.youtube.com/watch?v=pXp6QegNmXc&t=24s,UA,Jointly Owned,SVF,30-30-40,2-Dec-27,"on FVOD, AVOD",,,Open,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Yes,N/A,18-Nov-24,31-Mar-29,World,Non-exclusive,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Viacom,N/A,18-Nov-24,31-Mar-29,World,N/A,No,N/A,N/A,N/A,N/A,N/A
158,Dilkhush,"Soham Majumdar, Madhumita Sarkar, Paran Bandopadhyay",Chirantan Mukherjee,Bengali,SVF,20-Jan-23,https://www.youtube.com/watch?v=I6HoGd_SM-M&t=50s,UA,Exclusive,,,,"on FVOD, AVOD",,,Open,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Yes,N/A,14-Jan-25,31-Mar-29,World,Non-exclusive,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,17-Feb-23,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
159,The Eken - Ruddhoshwash Rajasthan,"Anirban Chakraborty, Rajatava Dutta, Somak Ghosh, Suhotro Mukhopadhyay",Joydeep Mukherjee,Bengali,SVF,14-Apr-23,https://www.youtube.com/watch?v=1qJ1r0mdr_U&t=21s,U,Exclusive,,,,"on FVOD, AVOD",,,Open,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Yes,N/A,18-Nov-24,31-Mar-29,World,Non-exclusive,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,16-Jun-23,15-Jun-25,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
160,Abar Bibaho Obhijan,"Rudranil Ghosh, Nusrat Faria",Soumik Halder,Bengali,SVF,25-May-23,https://www.youtube.com/watch?v=HQtE7sG3jf4&t=30s,U,Exclusive,,,,,"STAR holdback (Terrestrial TV, From the release of the film to 27. 08.2023)",,STAR,Star BB,21-Jul-23,20-Jul-30,World,Exclusive,N/A,N/A,N/A,N/A,N/A,N/A,Star,"BB
(DTH Addendum)",21-Jul-23,20-Jul-24,World,Exclusive,N/A,N/A,Release of the Film,Until 27-Aug-2023,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,21-Jul-23,20-Jul-24,World,Non-Exclusive,Yes,N/A,21-Jul-23,20-Jul-28,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
134,Cheeni 2 ,"Madhumita Sarkar, Aparajita Adhya",Mainak Bhaumik,Bengali,SVF,11-Aug-23,https://www.youtube.com/watch?v=-f7ISnFAGdM,U,Exclusive,,,,"on FVOD, AVOD",,,Open,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Yes,N/A,18-Nov-24,31-Mar-29,World,Non-exclusive,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,13-Oct-23,12-Oct-28,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
162,Dawshom Awbotaar ,"Prosenjit Chatterjee, Jisshu Sengupta, Jaya Ahsan, Anirban Bhattacharya",Srijit Mukherji,Bengali,"SVF , Jio Studios",19-Oct-23,https://www.youtube.com/watch?v=tMAyqopQrH4&t=17s,V/UA,Jointly Owned,Jio Studios,50-50,11-Apr-28,"on FVOD, AVOD",,,STAR,Star BB,12-Jun-24,11-Jun-30,World,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,2-Feb-24,1-Feb-29,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
151,Bogla Mama,"Kharaj Mukherjee, Riddhi Sen, Reshmi Sen, Koushik Sen",Dhrubo Banerjee,Bengali,"SVF ,  Jio Studios",24-Nov-23,https://www.youtube.com/watch?v=ZRJl8afPGIM&pp=ygUXYm9nbGEgbWFtYSBzdmYgdHJhaWxlciA%3D,U,Jointly Owned,Jio Studios,50-50,11-Apr-28,"on FVOD, AVOD",,,STAR,Star BB,9-Jun-24,8-Jun-30,World,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,8-Mar-24,7-Mar-29,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
161,Kabuliwala,"Mithun Chakraborty, Abir Chatterjee, Anumegha Kahali, Sohini Sarkar",Suman Ghosh,Bengali,"SVF ,  Jio Studios",22-Dec-23,https://www.youtube.com/watch?v=fSIl39TGvFs,U,Jointly Owned,Jio Studios,50-50,11-Apr-28,"on FVOD, AVOD",,,Open,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,16-May-25,15-May-30,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
153,Athhoi,"Anirban Bhattacharya, Arno Mukherjee, Sohini Sarkar",Arno Mukherjee,Bengali,"SVF ,  Jio Studios",14-Jun-24,https://www.youtube.com/watch?v=H8kma29OKZw&ab_channel=SVF,U/A,Jointly Owned,Jio Studios,50-50,11-Apr-28,"on FVOD, AVOD",,,Open,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,30-May-25,29-May-30,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
165,Shontaan,"Mithun Chakraborty, Ritwick Chakraborty, Subhashree Ganguly",Raj Chakraborty,Bengali,SVF,20-Dec-24,https://www.youtube.com/watch?v=pJ817m2yJAQ&ab_channel=SVF,UA,Exclusive,,,,,,,Open,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,28-Feb-25,27-Feb-30,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
168,Sotti Bole Sotti Kichhu Nei,"Ritwick Chakraborty, Parambrata Chatterjee, Arjun Chakraborty",Srijit Mukherji,Bengali,SVF,23-Jan-25,https://www.youtube.com/watch?v=GgQQdI9PELE&ab_channel=SVF,A,Exclusive,,,,,Unexploitable,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,18-Apr-25,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
166,Killbill Society,"Parambrata Chatterjee, Koushani Mukherjee, Sandipta Sen",Srijit Mukherji,Bengali,SVF,11-Apr-25,https://www.youtube.com/watch?v=TLZN1Hwr_oY&ab_channel=SVF,UA,Exclusive,,,,,,,Open,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,13-Jun-25,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
164,Pokkhirajer Dim,"Anirban Bhattacharya, Mahabrata Basu, Anumegha Banerjee, Shyamal Chakraborty",Soukarya Ghosal,Bengali,"SVF ,  Jio Studios",13-Jun-25,https://www.youtube.com/watch?v=dpqxLosiYgM,U,Jointly Owned,Jio Studios,50-50,11-Apr-28,"on FVOD, AVOD",,,Open,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,29-Aug-25,28-Aug-30,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
175,Raghu Dakat,"Dev, Idhika Paul, Anirban Bhattacharya",Dhrubo Bannerjee,Bengali,SVF,25-Sep-25,https://www.youtube.com/watch?v=_8k8b6EDq6I ,UA,Exclusive,,,,,,,Open,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,TBD,TBD,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20,Yuddha (2005) (Bhojpuri),"Mithun Chakraborty, Jeet, Koel Mallick, Debashree Roy",Ravi Kinagi,Bhojpuri,SVF,Unreleased,N/A,U/A,Exclusive,,,,,,,Open,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
20,Yuddha (2005) (Oriya),"Mithun Chakraborty, Jeet, Koel Mallick, Debashree Roy",Ravi Kinagi,Oriya,SVF,Unreleased,N/A,U/A,Exclusive,,,,,,,Open,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
31,Challenge (Bhojpuri),"Dev, Subhashree Ganguly, Laboni Sarkar, Biswajit Chakraborty",Raj Chakraborty,Bhojpuri,SVF,Unreleased,N/A,U,Exclusive,,,,,,,Open,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A
41,Josh  (Oriya),"Jeet, Srabanti Chatterjee",Ravi Kinagi,Oriya,SVF,Unreleased,N/A,Uncensored,Exclusive,,,,,,,Open,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
46,Chitrangada - The Crowning Wish (Hindi),"Rituparno Ghosh, Jisshu Sengupta, Raima Sen",Rituparno Ghosh,Hindi,SVF,Unreleased,N/A,V/UA,Exclusive,,,,,"STAR holdback (Terrestrial TV, From 11.12.02.2018 to 10.12.2028)",,STAR,Hindi Addendum,11-Dec-18,10-Dec-28,World,Exclusive,N/A,N/A,N/A,N/A,N/A,N/A,Star,Hindi Addendum,11-Dec-18,10-Dec-28,World,Exclusive,N/A,N/A,11-Dec-18,10-Dec-28,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,Yes,N/A,11-Dec-18,10-Dec-28,World,Non-Exclusive,No,N/A,N/A,N/A,N/A,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11-Dec-18,10-Dec-28,World,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
48,Baishey Srabon (Hindi),"Goutam Ghose, Prosenjit Chatterjee, Parambrata Chatterjee, Raima Sen",Srijit Mukherji,Hindi,SVF,Unreleased,N/A,Uncensored,Exclusive,,,,,,,Open,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
48,Baishey Srabon (Tamil),"Goutam Ghose, Prosenjit Chatterjee, Parambrata Chatterjee, Raima Sen",Srijit Mukherji,Tamil,SVF,Unreleased,N/A,Uncensored,Exclusive,,,,,,,Open,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
48,Baishey Srabon (Telegu),"Goutam Ghose, Prosenjit Chatterjee, Parambrata Chatterjee, Raima Sen",Srijit Mukherji,Telegu,SVF,Unreleased,N/A,Uncensored,Exclusive,,,,,,,Open,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,Non-Exclusive,No,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,Open,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
