Movie Name,Assignor/ Licensor,Licensee,Date of Agreement,Primary Rights,,,,Secondary Rights,,Holdbacks,Clip Rights,Duration,Derivative Rights,,Ancillary Rights,,Nature of Rights,,,,Details of Film,,,,,,Agreement Start Date,Agreement End Date,"Satellite Rights
Start Date","Satellite Rights
End Date","Internet Rights
Start Date","Internet Rights
End Date","Negative Rights
Start Date","Negative Rights
End Date","Other Rights
Start Date","Other Rights
End Date","Syndication-
Internet Rights",Remarks,Actionables,Satellite TV,,,,,,Satellite TV History,,,,,,DTH VOD,,,,,,Terrestrial TV,,,,,,SVOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TVOD,,,,,,AVOD,,,,,,,,,,,,Airborne Rights,,,,,,Surface Rights,,,,,,Ship Rights,,,,,
,,,,Satellite Rights,Internet Rights,Negative Rights,Other Rights,"Satellite Rights
Classification","Internet
Classification",,,,Prequel/ Sequel Rights,Character Rights,Sub-Titling Rights,Dubbing Rights,Nature of Satellite Rights,Nature of Internet Rights,Nature of Negative Rights,Nature of Other Rights,Territory,Cast Details,Director,Release Year,Certification,Color/B/W,,,,,,,,,,,,,,Platform/License,Category,Start Date,End Date,Territory,Nature Of Rights,Platform/License,Category, Start Date, End Date,Territory, Nature Of Rights,Platform/License,Category, Start Date, End Date,Territory,Nature of Rights,Platform/License,Category,Start Date,End Date,Territory,Nature of Rights,Platform - Viacom 18,Category,Start Date,End Date,Territory,Nature of Rights,Platform - Prime Videos,Category,Start Date,End Date,Territory,Nature of Rights,Platform - Hotstar,Category,Start Date,End Date,Territory,Nature of Rights,Platform - Hoichoi,Category,Start Date,End Date,Territory,Nature of Rights,Platform - Hungama,Category,Start Date,End Date,Territory,Nature of Rights,Platform/License,Category,Start Date,End Date, Territory,Nature Of Rights,Platform/License,Category,Start Date,End Date, Territory,Nature Of Rights,Platform - Youtube,Category,Start Date,End Date,Territory,Nature Of Rights,Type - Air Rights,Category,Start Date,End Date,Territory,Nature Of Rights ,Type - Surface Rights,Category,Start Date,End Date,Territory,Nature Of Rights ,Type - Ship Rights,Category,Start Date,End Date,Territory,Nature Of Rights 
Amar Sathi,Echo Entertainment,SVF,27-Nov-12,Yes,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Non-Exclusive,,Exclusive,World,"Rabi Ghosh, Arjun Chakraborty",Salil Dutta,,,,27-Nov-12,31-Mar-29,27-Nov-12,31-Mar-29,1-Sep-16,31-Mar-29,,,,,Yes,Main Agreement Not Found,,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,STAR,Star Library,21-Feb-18,31-Mar-23,World,Exclusive,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Non-Exclusive,,,,,,,Yes,,21-Feb-18,31-Mar-23,World,Non-Exclusive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Amar Tumi,Echo Entertainment,SVF,31-Dec-18,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,,,,,Non-Exclusive,,,,"Prosenjit Chatterjee, Rabi Ghosh",Bimal Roy Jr.,,,,31-Dec-18,30-Dec-21,,,31-Dec-18,30-Dec-21,,,,,Hoichoi only,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Ami Achi Sei Je Tomar,Digstar Projects,SVF,2-Aug-11,Yes,,,"Yes (Clip Rights, Airborne Rights, Ship Rights, Surface Transport Rights, Hotel Rights, Video Rights, Music Rights)","Pay TV, DTH",,,Yes,,No,No,Yes (All),Yes (All),Exclusive,,,,World,"Angshuman, Anu Choudhury, Dulal Lahiri",Amit Dasgupta,2011,U,Color,2-Aug-11,Perpetual,2-Aug-11,Perpetual,,,,,,,,Agreement for Internet Rights not found,Agreement between SVF & Hoichoi Expired- Renewal Pending,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,,,,,,,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Shared-Exclusive,,,,,,,,,,,,,Yes,,1-Apr-20,TBD,World,,,,,,,,,,,,,,,,,,,,Yes,,,,,,Open,,,,,,Open,,,,,,Open,,,,,
Ami Je Ke Tomar (2003),Echo Entertainment,SVF,31-Dec-18,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,,,,,Non-Exclusive,,,,"Soumitra Chatterjee, Tapas Paul",Prabir Nandy,,,,31-Dec-18,30-Dec-21,,,31-Dec-18,30-Dec-21,,,,,Hoichoi only,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Ami o Amar Madhuri,Chirantan Mukherjee,SVF,22-Feb-21,,,Yes,,,"SVOD, AVOD, FVOD, TVOD, NVOD, IPTV",,,,Yes,Yes,Yes (All),Yes (All),,,Exclusive,,World,"Soumya Mukherjee, Gulashanara, Rajdeep Ghosh",Chirantan Mukherjee,UNRELEASED,A,Color,29-Jan-21,Perpetual,,,,,,,,,Yes,Censor done by SVF,,Open,,,,,,,,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open,,,,,,,,,,,,,,,,,,Open,,,,,,Open,,,,,,Open,,,,,
Ami vs Tumi,Arijit Biswas,SVF,30-Mar-18,,,Yes,,,"SVOD, AVOD, FVOD, TVOD, NVOD, IPTV",,,,Yes,Yes,Yes (All),Yes (All),,,Exclusive,,World,"Priyanka Sarkar, Rahul Banerjee",Mainak Bhaumik,2018,U/A,Color,30-Mar-18,Perpetual,,,,,,,,,Yes,,Agreement between SVF & Hoichoi Expired- Renewal Pending,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,,,,,,,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Shared-Exclusive,,,,,,,,,,,,,Yes,,1-Apr-20,TBD,World,,,,,,,,Open,,,,,,,,,,,,,,,,,,Open,,,,,,Open,,,,,,Open,,,,,
Andha Prem (2013),Echo Entertainment,SVF,13-Apr-13,Yes,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Non-Exclusive,,Exclusive,World,"Babushaan, Shreya, Bijoy Mohanty",Sushant Mani,,,,13-Apr-13,31-Mar-27,13-Apr-13,31-Mar-27,1-Sep-16,31-Mar-27,,,,,Restricted to Satellite owned OTT,Main Agreement Not Found,,Open,,,,,,,,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Andho Prem (2003) (Shiv Films),Echo Entertainment,SVF,3-Nov-17,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,,,,,Non-Exclusive,,,,"Prosenjit Chatterjee, Rachana Banerjee",Narayan Chatterjee,,,,10-Sep-17,9-Sep-21,,,10-Sep-17,9-Sep-21,,,,,Hoichoi only,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Antarer Bhalobasha,Echo Entertainment,SVF,31-Dec-18,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,,,,,Non-Exclusive,,,,"Tapas Paul, Mandakini",Bimal Roy Jr.,,,,31-Dec-18,30-Dec-21,,,31-Dec-18,30-Dec-21,,,,,Hoichoi only,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Antarleen,Dreamliner Entertainment,SVF,12-May-17,,,Yes,,,"SVOD, AVOD, FVOD, TVOD, NVOD, IPTV",,,,Yes,Yes,Yes (All),Yes (All),,,Exclusive,,World,"Mamata Shankar, Kharaj Mukherjee, Sampurna Lahiri",Arindam Bhattacharya,25-Nov-16,U,Color,12-May-17,Perpetual,,,,,,,,,Yes,,Agreement between SVF & Hoichoi Expired- Renewal Pending,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,STAR,Star Library,14-Dec-17,31-Mar-23,World,Exclusive,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Shared-Exclusive,,,,,,,Yes,,14-Dec-17,31-Mar-23,World,Non-Exclusive,Yes,,1-Apr-20,TBD,World,,,,,,,,Open,,,,,,,,,,,,,,,,,,Open,,,,,,Open,,,,,,Open,,,,,
Anu,Pushpa Agarwal,SVF,6-May-10,Yes,Yes,,,"Pay TV, DTH","AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Exclusive,,,World,"Nirmalya Banerjee, Indrani Haldar",Satarupa Sanyal,,,,6-May-10,7-Feb-31,6-May-10,7-Feb-31,1-Sep-16,7-Feb-31,,,,,Yes,,Agreement between SVF & Hoichoi Expired- Renewal Pending,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,STAR,Star Library,7-Apr-18,31-Mar-23,World,Exclusive,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Shared-Exclusive,,,,,,,Yes,,7-Apr-18,31-Mar-23,World,Non-Exclusive,Yes,,1-Apr-20,TBD,World,,,,,,,,Open,,,,,,Viacom,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Anupama,Echo Entertainment,SVF,31-Dec-18,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,,,,,,Non-Exclusive,,,,"Uttam Kumar, Jamuna Sangha",Agradoot,,,,31-Dec-18,30-Dec-21,,,31-Dec-18,30-Dec-21,,,,,Hoichoi only,Rights Expired,Check Agreement with Hoichoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Anurager Chhoan,Echo Entertainment,SVF,31-Dec-18,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,,,,,Non-Exclusive,,,,"Tapas Paul, Madhabi Mukherjee",Jahar Biswas,,,,31-Dec-18,30-Dec-21,,,31-Dec-18,30-Dec-21,,,,,Hoichoi only,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Apan Amar Apan,Echo Entertainment,SVF,31-Dec-18,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,,,,,Non-Exclusive,,,,"Tapas Paul, Prosenjit Chatterjee, Satabdi Roy",Tarun Majumdar,,,,31-Dec-18,30-Dec-21,,,31-Dec-18,30-Dec-21,,,,,Hoichoi only,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Atal Jaler Ahwan,Echo Entertainment,SVF,3-Nov-17,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,,Exclusive,,,World,"Bhanu Bandopadhyay, Ranjana Banerjee",Ajay Kar,,,,3-Nov-17,Perpetual,,,3-Nov-17,Perpetual,,,,,Yes,,Agreement between SVF & Hoichoi Expired- Renewal Pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1-Apr-20,TBD,World,,,,,,,,Open,,,,,,,,,,,,Yes,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Avishkar,Echo Entertainment,SVF,27-Nov-12,Yes,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Non-Exclusive,,Exclusive,World,"Tapas Paul, Indrani Haldar",Salil Dutta,,,,27-Nov-12,31-Mar-29,27-Nov-12,31-Mar-29,1-Sep-16,31-Mar-29,,,,,Yes,Main Agreement Not Found,,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,STAR,Star Library,1-Apr-18,31-Mar-23,World,Exclusive,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Non-Exclusive,,,,,,,Yes,,1-Apr-18,31-Mar-23,World,Non-Exclusive,,,,,,,,,,,,,,,,,,,Viacom,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Baba Loknath,Echo Entertainment,SVF,31-Dec-18,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,,,,,Non-Exclusive,,,,"Ranjit Mukherjee, Tarun Kumar",Akash,,,,31-Dec-18,30-Dec-21,,,31-Dec-18,30-Dec-21,,,,,Hoichoi only,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Babu Mosai,Eskay Video (P) Ltd,SVF,1-May-09,Yes,,,,"Pay TV Rights, DTH",,,,,No,No,Yes (All),No,Exclusive,,,,World,"Ashutosh Rana, Shilajit Majundar, Rachna, Kaninika",Milan Bhowmik,,,,1-May-09,Perpetual,1-May-09,Perpetual,,,,,,,,,,Echo,,1-Jan-22,31-Dec-31,World,Exclusive,,,,,,,Echo,,1-Jan-22,31-Dec-31,World,Exclusive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Badhu,Echo Entertainment,SVF,2-Apr-11,Yes,Yes,,"Yes ( Airborne Rights, Clip Rights, Hotel Rights, Mechanical Synch Rights, Ship Rights, Surface Transport Rights, other Communication & Broadcasting Rights - excluding Audio Rights & Theatrical Exploitation)","Pay TV, DTH","AVOD, FVOD, SVOD, TVOD, IPTV","on Audio Rights, Theatrical Exploitation",Yes,,No,No,Yes (All),No,Exclusive,Non-Exclusive,,Exclusive,World,"Lily Chakravarty, Arun Mukherjee",Rana Mukherjee,,,,2-Apr-10,31-Mar-29,2-Apr-10,31-Mar-29,1-Oct-16,31-Mar-29,,,,,Yes,,,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,STAR,Star Library,7-Apr-18,31-Mar-23,World,Exclusive,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Non-Exclusive,,,,,,,Yes,,7-Apr-18,31-Mar-23,World,Non-Exclusive,,,,,,,,,,,,,,,,,,,Viacom,,,,,,,,,,,,Open,,,,,,Open,,,,,,Open,,,,,
Bagh Bandie Khela,Echo Entertainment,SVF,27-Nov-12,Yes,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Non-Exclusive,,Exclusive,World,"Uttam Kumar, Supriya Devi",Pijush Bose,,,,27-Nov-12,31-Mar-29,27-Nov-12,31-Mar-29,1-Sep-16,31-Mar-29,,,,,Yes,Main Agreement Not Found,,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,STAR,Star Library,1-Apr-18,31-Mar-23,World,Exclusive,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Non-Exclusive,,,,,,,Yes,,1-Apr-18,31-Mar-23,World,Non-Exclusive,,,,,,,,,,,,,,,,,,,Viacom,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Bachchan,Phantom Films Pvt. Ltd.,SVF,3-Jul-17,,Yes,,,,"SVOD, TVOD",,,,,,,,,Non-Exclusive,,,,,Raja Chanda,,,,17-Oct-17,16-Oct-20,,,17-Oct-17,16-Oct-20,,,,,Hoichoi only,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Bagh Bandie Khela (Repeat),Echo Entertainment,SVF,3-Nov-17,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,,,,,Non-Exclusive,,Exclusive,,"Uttam Kumar, Supriya Devi",Pijush Bose,,,,10-Sep-17,9-Sep-21,,,10-Sep-17,9-Sep-21,,,,,Hoichoi only,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Banglar Bodhu,Angel Digital (P) Limited,SVF,1-Jan-21,Yes,Yes,,,"Cable TV, Pay Rights, DTH","SVOD, AVOD, TVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Non-Exclusive,,Exclusive,World,"Tapas Paul, Rozina, Abhishek Chatterjee",Anup Sengupta,,,,15-Aug-21,14-Aug-31,15-Aug-21,14-Aug-31,15-Aug-21,14-Aug-31,,,,,Restricted to Satellite owned OTT,,,STAR,,29-Nov-21,28-Nov-26,World,Exclusive,,,,,,,STAR,,25-Mar-22,24-Mar-23,World,Exclusive,,,,,,,,,,,,,,,,,,,Yes,,29-Nov-21,28-Nov-26,World,Non-Exclusive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Bankubabu,Echo Entertainment,SVF,3-Nov-17,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,,,,,Non-Exclusive,,,,"Saswata Chatterjee, Arjun Chakraborty  Others",Anindya Dutta,,,,10-Sep-17,9-Sep-21,,,10-Sep-17,9-Sep-21,,,,,Hoichoi only,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Banshiwala,Echo Entertainment,SVF,15-Jul-20,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,,Exclusive,,,World,"Soumitra Chatterjee, Shayan Munshi, Indrani Haldar",Anjan das,2010,UA,Color,21-Aug-20,20-Aug-25,,,21-Aug-20,20-Aug-25,,,,,Yes,,Agreement between SVF & Hoichoi Expired- Renewal Pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1-Apr-20,TBD,World,,,,,,,,Open,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Bar Badhu,Echo Entertainment,SVF,1-Jun-11,Yes,Yes,,,"Pay TV, DTH","AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Non-Exclusive,,Exclusive,World,"Soma Dey, Ajoy Banerjee",Bijoy Chatterjee,,,,1-Jun-11,31-Mar-29,1-Jun-11,31-Mar-29,1-Sep-11,31-Mar-29,,,,,Yes,,,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,STAR,Star Library,1-Apr-18,31-Mar-23,World,Exclusive,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Non-Exclusive,,,,,,,Yes,,1-Apr-18,31-Mar-23,World,Non-Exclusive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Bar Badhu (Repeat),Echo Entertainment,SVF,3-Nov-17,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,,,,,Non-Exclusive,,Exclusive,,"Soma Dey, Ajoy Banerjee",Bijoy Chatterjee,,,,10-Sep-17,9-Sep-21,,,10-Sep-17,9-Sep-21,,,,,Hoichoi only,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Barood,Jalan Distributors,SVF,15-Apr-17,Yes,Yes,,Yes ( Mobile Telephone),"Cable TV, Pay Rights, DTH","SVOD, AVOD, FVOD, TVOD, NVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Exclusive,,,World,"Jatin Bora, Tapan Das, Mithun Chakraborty, Ushashi",TLV Prasad,2004,UA,Color,15-Apr-17,14-Apr-27,15-Apr-17,14-Apr-27,15-Apr-17,14-Apr-27,,,,,Yes,,Agreement between SVF & Hoichoi Expired- Renewal Pending,VIACOM 18,Viacom Library,1-Apr-23,14-Apr-27,World,Exclusive,STAR,Star Library,14-Dec-17,31-Mar-23,World,Exclusive,Open,,,,,,,,,,,,Yes,,1-Apr-23,14-Apr-27,World,Shared-Exclusive,,,,,,,Yes,,14-Dec-17,31-Mar-23,World,Non-Exclusive,Yes,,1-Apr-20,TBD,World,,,,,,,,Open,,,,,,Viacom,,,,,,Yes,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Bastir Meye Radha,Echo Entertainment,SVF,2-Apr-11,Yes,,,"Yes ( Airborne Rights, Clip Rights, Hotel Rights, Mechanical Synch Rights, Ship Rights, Surface Transport Rights, other Communication & Broadcasting Rights - excluding Audio Rights & Theatrical Exploitation)","Pay TV, DTH",,"on Audio Rights, Theatrical Exploitation",Yes,,No,No,Yes (All),No,Exclusive,,,,World,"Rituparna Sengupta, Chiranjeet Chakraborty, Dipankar Dey, Sukhen Das",Chiranjeet Chakraborty,,,,23-May-11,22-May-22,23-May-11,22-May-22,,,,,,,,Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Bastir Meye Radha (Repeat),Echo Entertainment,SVF,3-Nov-17,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,,,,,Non-Exclusive,,,,"Rituparna Sengupta, Chiranjeet Chakraborty, Dipankar Dey, Sukhen Das",Chiranjeet Chakraborty,,,,10-Sep-17,9-Sep-21,,,10-Sep-17,9-Sep-21,,,,,Hoichoi only,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open,,,,,,Open,,,,,,Open,,,,,
Bawal,Echo Entertainment,SVF,3-Nov-17,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,,,,,Non-Exclusive,,,,"Arjun Chakraborty, Saayoni Ghosh",Siswarup Biswas,,,,10-Sep-17,9-Sep-21,,,10-Sep-17,9-Sep-21,,,,,Hoichoi only,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Bazee-The Challenge,Sinjini Movies,SVF,25-Feb-05,Yes,Yes,,,"Terrestrial TV, DTH, Pay TV, Cable TV","SVOD, AVOD, FVOD, TVOD, IPTV",,,,No,No,Yes (All),Yes (All),Exclusive,Exclusive,,,World,"Prosenjit Chatterjee, Rachana Banerjee",Shyam Prasad Mishra,,,,25-Feb-05,Perpetual,25-Feb-05,Perpetual,25-Feb-05,Perpetual,,,,,Yes,,Agreement between SVF & Hoichoi Expired- Renewal Pending,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,STAR,Star Library,14-Dec-17,31-Mar-23,World,Exclusive,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Shared-Exclusive,,,,,,,Yes,,14-Dec-17,31-Mar-23,World,Non-Exclusive,Yes,,1-Apr-20,TBD,World,,,,,,,,Open,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Bedeneer Prem,Channel B,SVF,13-May-10,Yes,Yes,,,"Pay TV, DTH","SVOD, AVOD, FVOD, TVOD, NVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Exclusive,,,World,"Anju Ghosh, Lily Chakravarty, Chiranjeet Chakraborty",Swapan Saha,,,,13-May-10,7-Feb-31,13-May-10,7-Feb-31,1-Sep-16,7-Feb-31,,,,,Yes,,Agreement between SVF & Hoichoi Expired- Renewal Pending,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,STAR,Star Library,14-Dec-17,31-Mar-23,World,Exclusive,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Shared-Exclusive,,,,,,,Yes,,14-Dec-17,31-Mar-23,World,Non-Exclusive,Yes,,1-Apr-20,TBD,World,,,,,,,,Open,,,,,,Viacom,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Beder Meye Jyotsna,Bijay Films,SVF,1-Sep-16,,,Yes,,,"SVOD, AVOD, FVOD, TVOD, NVOD, IPTV",,,,Yes,Yes,Yes (All),Yes (All),,,Exclusive,,World,"Chiranjeet Chakraborty, Anju Ghosh, Subhendu Chatterjee",Motihur Rahman Panu,1991,U,Color,1-Jun-17,31-May-27,,,,,,,,,Yes,,Agreement between SVF & Hoichoi Expired- Renewal Pending,Open,,,,,,,,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1-Apr-20,TBD,World,,,,,,,,Open,,,,,,,,,,,,,,,,,,Open,,,,,,Open,,,,,,Open,,,,,
Beder Meye Kancha Mala,Echo Entertainment,SVF,1-Apr-12,Yes,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Non-Exclusive,,Exclusive,World,"Debu Bose, Rachana Banerjee",Raju Mishra,,,,1-Apr-12,31-Mar-29,1-Apr-12,31-Mar-29,1-Sep-16,31-Mar-29,,,,,Yes,Main Agreement Not Found,,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,STAR,Star Library,14-Dec-17,31-Mar-23,World,Exclusive,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Non-Exclusive,,,,,,,Yes,,14-Dec-17,31-Mar-23,World,Non-Exclusive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Behula Lakhidar,Dinesh Chitram,SVF,10-Aug-10,,,Yes,,,"SVOD, AVOD, FVOD, TVOD, NVOD, IPTV","on Audio Rights, Theatrical Exploitation",,,Yes,Yes,Yes (All),Yes (All),,,Exclusive,,World,"Kali Banerjee, Abhi Bhattacharya",Amal Dutta,12-Aug-77,U,Color,10-Aug-10,9-Aug-30,,,,,,,,,Yes,,Agreement between SVF & Hoichoi Expired- Renewal Pending,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,STAR,Star Library,3-Apr-18,31-Mar-23,World,Exclusive,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Shared-Exclusive,,,,,,,Yes,,3-Apr-18,31-Mar-23,World,Non-Exclusive,Yes,,1-Apr-20,TBD,World,,,,,,,,Open,,,,,,,,,,,,,,,,,,Open,,,,,,Open,,,,,,Open,,,,,
